District,State,Region,Year,Season,Crop,Latitude,Longitude,SoilType,IrrigationLevel,Rainfall,Temperature,Humidity,SoilMoisture,NDVI_Flowering,WaterStress,PestRisk,SuitabilityScore,YieldIndex,Failure,RecommendedCrop,IsRecommendedCrop
Delhi,Delhi,Indo Gangetic Plains,2024,Zaid,Groundnut,28.6139,77.209,Alluvial,Medium,49.02,32.98,42.76,20.71,0.75,0.596,0.422,0.768,73.9,1,Millet,0
Delhi,Delhi,Indo Gangetic Plains,2024,Zaid,Millet,28.6139,77.209,Alluvial,Medium,42.93,29.06,39.77,36.52,0.726,0.128,0.455,0.835,89.46,1,Millet,1
Delhi,Delhi,Indo Gangetic Plains,2025,Kharif,Rice,28.6139,77.209,Alluvial,Medium,114.16,30.97,57.23,50.02,0.687,0.81,0.445,0.771,67.94,1,Maize,0
Delhi,Delhi,Indo Gangetic Plains,2025,Kharif,Maize,28.6139,77.209,Alluvial,Medium,99.53,31.89,65.0,60.86,0.734,0.201,0.427,0.871,81.2,0,Maize,1
Delhi,Delhi,Indo Gangetic Plains,2025,Kharif,Cotton,28.6139,77.209,Alluvial,Medium,123.6,29.14,57.59,52.67,0.752,0.048,0.493,0.855,95.66,1,Maize,0
Delhi,Delhi,Indo Gangetic Plains,2025,Kharif,Soybean,28.6139,77.209,Alluvial,Medium,138.61,31.01,55.32,50.22,0.667,0.273,0.454,0.712,75.89,0,Maize,0
Delhi,Delhi,Indo Gangetic Plains,2025,Rabi,Wheat,28.6139,77.209,Alluvial,Medium,50.69,26.44,36.43,39.16,0.773,0.468,0.389,0.878,80.83,0,Mustard,0
Delhi,Delhi,Indo Gangetic Plains,2025,Rabi,Mustard,28.6139,77.209,Alluvial,Medium,29.43,23.81,30.23,41.21,0.729,0.34,0.293,0.912,82.82,0,Mustard,1
Delhi,Delhi,Indo Gangetic Plains,2025,Rabi,Chickpea,28.6139,77.209,Alluvial,Medium,44.2,25.62,31.4,68.68,0.813,0.215,0.357,0.843,84.44,0,Mustard,0
Delhi,Delhi,Indo Gangetic Plains,2025,Zaid,Groundnut,28.6139,77.209,Alluvial,Medium,30.21,34.26,38.27,24.08,0.664,0.63,0.396,0.694,69.28,0,Millet,0
Delhi,Delhi,Indo Gangetic Plains,2025,Zaid,Millet,28.6139,77.209,Alluvial,Medium,56.89,35.27,46.12,35.34,0.72,0.1,0.457,0.777,77.87,0,Millet,1
Delhi,Delhi,Indo Gangetic Plains,2026,Kharif,Rice,28.6139,77.209,Alluvial,Medium,98.8,29.11,51.77,62.53,0.664,0.723,0.498,0.759,64.93,1,Maize,0
Delhi,Delhi,Indo Gangetic Plains,2026,Kharif,Maize,28.6139,77.209,Alluvial,Medium,106.23,28.95,75.13,65.73,0.821,0.136,0.467,0.928,86.58,0,Maize,1
Delhi,Delhi,Indo Gangetic Plains,2026,Kharif,Cotton,28.6139,77.209,Alluvial,Medium,144.12,31.35,65.36,43.47,0.598,0.215,0.407,0.683,79.24,0,Maize,0
Delhi,Delhi,Indo Gangetic Plains,2026,Kharif,Soybean,28.6139,77.209,Alluvial,Medium,112.12,32.21,45.24,57.61,0.698,0.131,0.354,0.75,84.16,0,Maize,0
Delhi,Delhi,Indo Gangetic Plains,2026,Rabi,Wheat,28.6139,77.209,Alluvial,Medium,89.51,22.61,37.37,31.37,0.746,0.388,0.408,0.939,84.99,1,Chickpea,0
Delhi,Delhi,Indo Gangetic Plains,2026,Rabi,Mustard,28.6139,77.209,Alluvial,Medium,43.0,18.74,42.93,38.37,0.804,0.325,0.339,0.954,89.67,0,Chickpea,0
Delhi,Delhi,Indo Gangetic Plains,2026,Rabi,Chickpea,28.6139,77.209,Alluvial,Medium,39.17,24.41,35.84,42.13,0.744,0.17,0.377,0.98,92.59,0,Chickpea,1
Delhi,Delhi,Indo Gangetic Plains,2026,Zaid,Groundnut,28.6139,77.209,Alluvial,Medium,28.32,33.43,30.25,34.93,0.634,0.543,0.428,0.68,62.9,1,Millet,0
Delhi,Delhi,Indo Gangetic Plains,2026,Zaid,Millet,28.6139,77.209,Alluvial,Medium,19.06,35.9,37.95,27.37,0.719,0.298,0.46,0.747,80.73,1,Millet,1
Ahmedabad,Gujarat,Semi Arid West,2018,Kharif,Rice,23.0225,72.5714,Loamy Sand,Medium,126.18,34.31,53.89,57.88,0.637,0.717,0.423,0.618,61.06,1,Maize,0
Ahmedabad,Gujarat,Semi Arid West,2018,Kharif,Maize,23.0225,72.5714,Loamy Sand,Medium,106.78,29.33,67.28,60.85,0.708,0.149,0.419,0.863,85.03,0,Maize,1
Ahmedabad,Gujarat,Semi Arid West,2018,Kharif,Cotton,23.0225,72.5714,Loamy Sand,Medium,111.89,31.62,64.7,59.61,0.708,0.122,0.476,0.764,86.75,0,Maize,0
Ahmedabad,Gujarat,Semi Arid West,2018,Kharif,Soybean,23.0225,72.5714,Loamy Sand,Medium,131.51,34.63,57.44,52.84,0.688,0.247,0.479,0.709,66.46,0,Maize,0
Ahmedabad,Gujarat,Semi Arid West,2018,Rabi,Wheat,23.0225,72.5714,Loamy Sand,Medium,77.67,27.03,45.29,19.42,0.637,0.568,0.408,0.682,73.93,1,Mustard,0
Ahmedabad,Gujarat,Semi Arid West,2018,Rabi,Mustard,23.0225,72.5714,Loamy Sand,Medium,44.74,22.68,40.18,42.44,0.748,0.201,0.438,0.915,80.41,1,Mustard,1
Ahmedabad,Gujarat,Semi Arid West,2018,Rabi,Chickpea,23.0225,72.5714,Loamy Sand,Medium,53.25,24.66,43.94,33.64,0.711,0.279,0.371,0.86,84.05,1,Mustard,0
Ahmedabad,Gujarat,Semi Arid West,2018,Zaid,Groundnut,23.0225,72.5714,Loamy Sand,Medium,46.57,36.11,31.06,19.71,0.733,0.606,0.407,0.753,64.72,1,Millet,0
Ahmedabad,Gujarat,Semi Arid West,2018,Zaid,Millet,23.0225,72.5714,Loamy Sand,Medium,38.72,34.71,54.59,35.53,0.619,0.198,0.428,0.802,76.86,0,Millet,1
Ahmedabad,Gujarat,Semi Arid West,2019,Kharif,Rice,23.0225,72.5714,Loamy Sand,Medium,123.33,29.35,57.57,51.35,0.662,0.699,0.438,0.736,67.45,0,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2019,Kharif,Maize,23.0225,72.5714,Loamy Sand,Medium,128.52,32.08,57.49,63.97,0.675,0.126,0.445,0.735,71.55,0,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2019,Kharif,Cotton,23.0225,72.5714,Loamy Sand,Medium,98.74,33.52,59.02,52.86,0.719,0.15,0.451,0.864,80.63,0,Cotton,1
Ahmedabad,Gujarat,Semi Arid West,2019,Kharif,Soybean,23.0225,72.5714,Loamy Sand,Medium,106.87,33.02,56.2,54.61,0.718,0.173,0.46,0.767,80.79,1,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2019,Rabi,Wheat,23.0225,72.5714,Loamy Sand,Medium,55.37,25.85,46.71,43.73,0.641,0.353,0.396,0.734,74.37,1,Chickpea,0
Ahmedabad,Gujarat,Semi Arid West,2019,Rabi,Mustard,23.0225,72.5714,Loamy Sand,Medium,18.0,26.15,51.3,31.58,0.729,0.5,0.425,0.747,80.38,1,Chickpea,0
Ahmedabad,Gujarat,Semi Arid West,2019,Rabi,Chickpea,23.0225,72.5714,Loamy Sand,Medium,51.42,26.67,44.48,41.65,0.633,0.196,0.429,0.774,80.68,1,Chickpea,1
Ahmedabad,Gujarat,Semi Arid West,2019,Zaid,Groundnut,23.0225,72.5714,Loamy Sand,Medium,55.11,31.96,32.06,35.0,0.761,0.386,0.426,0.951,77.89,0,Groundnut,1
Ahmedabad,Gujarat,Semi Arid West,2019,Zaid,Millet,23.0225,72.5714,Loamy Sand,Medium,49.31,34.7,42.53,36.27,0.775,0.043,0.399,0.848,88.44,0,Groundnut,0
Ahmedabad,Gujarat,Semi Arid West,2020,Kharif,Rice,23.0225,72.5714,Loamy Sand,Medium,101.69,32.14,67.05,46.05,0.608,0.953,0.492,0.633,57.06,1,Maize,0
Ahmedabad,Gujarat,Semi Arid West,2020,Kharif,Maize,23.0225,72.5714,Loamy Sand,Medium,121.37,32.63,69.2,48.38,0.676,0.302,0.487,0.8,72.37,0,Maize,1
Ahmedabad,Gujarat,Semi Arid West,2020,Kharif,Cotton,23.0225,72.5714,Loamy Sand,Medium,113.87,34.05,68.53,66.65,0.695,0.13,0.578,0.745,74.39,1,Maize,0
Ahmedabad,Gujarat,Semi Arid West,2020,Kharif,Soybean,23.0225,72.5714,Loamy Sand,Medium,142.88,31.33,54.21,55.72,0.682,0.204,0.356,0.728,76.19,0,Maize,0
Ahmedabad,Gujarat,Semi Arid West,2020,Rabi,Wheat,23.0225,72.5714,Loamy Sand,Medium,80.73,24.32,36.08,23.08,0.763,0.449,0.394,0.84,73.71,0,Wheat,1
Ahmedabad,Gujarat,Semi Arid West,2020,Rabi,Mustard,23.0225,72.5714,Loamy Sand,Medium,25.99,24.6,54.27,28.59,0.742,0.519,0.494,0.813,79.15,0,Wheat,0
Ahmedabad,Gujarat,Semi Arid West,2020,Rabi,Chickpea,23.0225,72.5714,Loamy Sand,Medium,69.93,28.02,35.6,18.0,0.646,0.437,0.358,0.724,72.53,1,Wheat,0
Ahmedabad,Gujarat,Semi Arid West,2020,Zaid,Groundnut,23.0225,72.5714,Loamy Sand,Medium,44.94,33.61,42.75,43.04,0.757,0.256,0.351,0.898,90.62,0,Groundnut,1
Ahmedabad,Gujarat,Semi Arid West,2020,Zaid,Millet,23.0225,72.5714,Loamy Sand,Medium,75.33,33.57,35.36,45.34,0.729,0.096,0.374,0.795,80.36,0,Groundnut,0
Ahmedabad,Gujarat,Semi Arid West,2021,Kharif,Rice,23.0225,72.5714,Loamy Sand,Medium,127.62,32.37,54.15,60.49,0.662,0.62,0.456,0.73,68.18,0,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2021,Kharif,Maize,23.0225,72.5714,Loamy Sand,Medium,103.98,32.58,59.25,56.22,0.747,0.189,0.458,0.857,84.11,0,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2021,Kharif,Cotton,23.0225,72.5714,Loamy Sand,Medium,121.53,29.76,54.03,60.22,0.699,0.089,0.397,0.883,93.79,0,Cotton,1
Ahmedabad,Gujarat,Semi Arid West,2021,Kharif,Soybean,23.0225,72.5714,Loamy Sand,Medium,122.93,31.32,55.88,61.94,0.719,0.11,0.457,0.8,83.43,1,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2021,Rabi,Wheat,23.0225,72.5714,Loamy Sand,Medium,72.54,28.72,47.43,18.0,0.644,0.594,0.368,0.669,64.53,1,Mustard,0
Ahmedabad,Gujarat,Semi Arid West,2021,Rabi,Mustard,23.0225,72.5714,Loamy Sand,Medium,52.12,23.72,35.09,40.06,0.782,0.193,0.31,0.906,86.4,1,Mustard,1
Ahmedabad,Gujarat,Semi Arid West,2021,Rabi,Chickpea,23.0225,72.5714,Loamy Sand,Medium,56.64,25.33,55.03,31.19,0.787,0.222,0.462,0.867,85.44,1,Mustard,0
Ahmedabad,Gujarat,Semi Arid West,2021,Zaid,Groundnut,23.0225,72.5714,Loamy Sand,Medium,43.64,39.97,25.0,29.74,0.662,0.528,0.384,0.72,72.64,1,Millet,0
Ahmedabad,Gujarat,Semi Arid West,2021,Zaid,Millet,23.0225,72.5714,Loamy Sand,Medium,43.81,35.71,36.14,24.11,0.721,0.256,0.379,0.882,86.58,0,Millet,1
Ahmedabad,Gujarat,Semi Arid West,2022,Kharif,Rice,23.0225,72.5714,Loamy Sand,Medium,132.54,32.09,52.63,57.11,0.66,0.608,0.399,0.712,78.46,0,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2022,Kharif,Maize,23.0225,72.5714,Loamy Sand,Medium,106.8,31.94,72.61,56.64,0.731,0.199,0.516,0.804,80.8,0,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2022,Kharif,Cotton,23.0225,72.5714,Loamy Sand,Medium,98.55,32.21,56.03,53.77,0.726,0.096,0.429,0.886,87.24,1,Cotton,1
Ahmedabad,Gujarat,Semi Arid West,2022,Kharif,Soybean,23.0225,72.5714,Loamy Sand,Medium,131.25,33.28,61.93,59.07,0.675,0.133,0.514,0.766,76.69,0,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2022,Rabi,Wheat,23.0225,72.5714,Loamy Sand,Medium,49.14,23.12,43.96,32.56,0.703,0.524,0.382,0.827,78.69,1,Chickpea,0
Ahmedabad,Gujarat,Semi Arid West,2022,Rabi,Mustard,23.0225,72.5714,Loamy Sand,Medium,49.15,27.2,29.41,29.75,0.665,0.343,0.323,0.763,75.91,1,Chickpea,0
Ahmedabad,Gujarat,Semi Arid West,2022,Rabi,Chickpea,23.0225,72.5714,Loamy Sand,Medium,43.94,23.69,48.73,44.76,0.759,0.184,0.448,0.883,86.26,0,Chickpea,1
Ahmedabad,Gujarat,Semi Arid West,2022,Zaid,Groundnut,23.0225,72.5714,Loamy Sand,Medium,31.22,35.7,46.56,37.33,0.694,0.414,0.499,0.831,72.67,1,Groundnut,1
Ahmedabad,Gujarat,Semi Arid West,2022,Zaid,Millet,23.0225,72.5714,Loamy Sand,Medium,86.91,32.02,37.3,41.7,0.734,0.098,0.417,0.827,88.92,0,Groundnut,0
Ahmedabad,Gujarat,Semi Arid West,2023,Kharif,Rice,23.0225,72.5714,Loamy Sand,Medium,129.64,36.99,53.18,52.86,0.551,0.717,0.458,0.557,51.67,1,Maize,0
Ahmedabad,Gujarat,Semi Arid West,2023,Kharif,Maize,23.0225,72.5714,Loamy Sand,Medium,138.78,33.71,58.07,55.08,0.729,0.141,0.494,0.741,76.0,0,Maize,1
Ahmedabad,Gujarat,Semi Arid West,2023,Kharif,Cotton,23.0225,72.5714,Loamy Sand,Medium,136.91,31.03,74.49,63.58,0.631,0.127,0.517,0.706,78.11,0,Maize,0
Ahmedabad,Gujarat,Semi Arid West,2023,Kharif,Soybean,23.0225,72.5714,Loamy Sand,Medium,141.39,30.8,59.37,53.04,0.661,0.183,0.474,0.739,70.16,1,Maize,0
Ahmedabad,Gujarat,Semi Arid West,2023,Rabi,Wheat,23.0225,72.5714,Loamy Sand,Medium,58.49,24.33,37.51,45.7,0.716,0.331,0.36,0.781,72.09,0,Mustard,0
Ahmedabad,Gujarat,Semi Arid West,2023,Rabi,Mustard,23.0225,72.5714,Loamy Sand,Medium,65.88,25.01,37.03,49.85,0.717,0.121,0.32,0.818,80.67,0,Mustard,1
Ahmedabad,Gujarat,Semi Arid West,2023,Rabi,Chickpea,23.0225,72.5714,Loamy Sand,Medium,50.99,21.54,30.27,29.86,0.734,0.314,0.342,0.814,78.94,0,Mustard,0
Ahmedabad,Gujarat,Semi Arid West,2023,Zaid,Groundnut,23.0225,72.5714,Loamy Sand,Medium,30.21,33.13,41.95,34.16,0.724,0.485,0.436,0.898,77.96,0,Groundnut,1
Ahmedabad,Gujarat,Semi Arid West,2023,Zaid,Millet,23.0225,72.5714,Loamy Sand,Medium,42.72,38.74,31.13,31.51,0.679,0.191,0.384,0.816,83.85,0,Groundnut,0
Ahmedabad,Gujarat,Semi Arid West,2024,Kharif,Rice,23.0225,72.5714,Loamy Sand,Medium,126.43,30.61,57.77,53.48,0.571,0.673,0.446,0.656,68.49,0,Maize,0
Ahmedabad,Gujarat,Semi Arid West,2024,Kharif,Maize,23.0225,72.5714,Loamy Sand,Medium,96.78,30.94,41.87,75.87,0.681,0.223,0.51,0.741,73.9,1,Maize,1
Ahmedabad,Gujarat,Semi Arid West,2024,Kharif,Cotton,23.0225,72.5714,Loamy Sand,Medium,104.31,35.56,58.48,61.47,0.736,0.095,0.44,0.705,79.28,0,Maize,0
Ahmedabad,Gujarat,Semi Arid West,2024,Kharif,Soybean,23.0225,72.5714,Loamy Sand,Medium,103.82,33.02,54.78,51.73,0.689,0.237,0.442,0.714,76.66,1,Maize,0
Ahmedabad,Gujarat,Semi Arid West,2024,Rabi,Wheat,23.0225,72.5714,Loamy Sand,Medium,61.53,22.7,39.54,44.52,0.654,0.302,0.385,0.754,81.96,0,Mustard,0
Ahmedabad,Gujarat,Semi Arid West,2024,Rabi,Mustard,23.0225,72.5714,Loamy Sand,Medium,66.33,24.17,30.72,31.42,0.735,0.252,0.315,0.862,87.62,1,Mustard,1
Ahmedabad,Gujarat,Semi Arid West,2024,Rabi,Chickpea,23.0225,72.5714,Loamy Sand,Medium,44.08,24.49,36.48,29.48,0.686,0.28,0.389,0.801,76.56,0,Mustard,0
Ahmedabad,Gujarat,Semi Arid West,2024,Zaid,Groundnut,23.0225,72.5714,Loamy Sand,Medium,33.16,32.41,38.55,47.11,0.809,0.283,0.398,0.94,86.53,0,Groundnut,1
Ahmedabad,Gujarat,Semi Arid West,2024,Zaid,Millet,23.0225,72.5714,Loamy Sand,Medium,43.37,29.97,28.89,37.06,0.737,0.15,0.417,0.877,82.46,0,Groundnut,0
Ahmedabad,Gujarat,Semi Arid West,2025,Kharif,Rice,23.0225,72.5714,Loamy Sand,Medium,146.85,31.53,61.06,64.01,0.669,0.383,0.424,0.742,70.79,1,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2025,Kharif,Maize,23.0225,72.5714,Loamy Sand,Medium,137.86,31.78,43.57,57.05,0.688,0.098,0.368,0.754,84.28,0,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2025,Kharif,Cotton,23.0225,72.5714,Loamy Sand,Medium,99.98,33.19,52.72,61.06,0.767,0.104,0.525,0.802,81.8,0,Cotton,1
Ahmedabad,Gujarat,Semi Arid West,2025,Kharif,Soybean,23.0225,72.5714,Loamy Sand,Medium,109.97,33.64,59.9,43.29,0.721,0.289,0.505,0.742,82.37,0,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2025,Rabi,Wheat,23.0225,72.5714,Loamy Sand,Medium,72.99,23.67,35.05,43.79,0.686,0.269,0.425,0.791,78.52,1,Mustard,0
Ahmedabad,Gujarat,Semi Arid West,2025,Rabi,Mustard,23.0225,72.5714,Loamy Sand,Medium,68.53,21.77,40.88,28.5,0.664,0.283,0.412,0.838,72.43,1,Mustard,1
Ahmedabad,Gujarat,Semi Arid West,2025,Rabi,Chickpea,23.0225,72.5714,Loamy Sand,Medium,40.99,25.46,50.17,47.98,0.711,0.212,0.506,0.82,79.34,0,Mustard,0
Ahmedabad,Gujarat,Semi Arid West,2025,Zaid,Groundnut,23.0225,72.5714,Loamy Sand,Medium,32.71,38.89,37.02,33.8,0.65,0.485,0.402,0.744,73.87,0,Groundnut,1
Ahmedabad,Gujarat,Semi Arid West,2025,Zaid,Millet,23.0225,72.5714,Loamy Sand,Medium,78.44,34.94,37.72,42.75,0.661,0.115,0.355,0.742,78.37,0,Groundnut,0
Ahmedabad,Gujarat,Semi Arid West,2026,Kharif,Rice,23.0225,72.5714,Loamy Sand,Medium,138.36,35.3,62.45,54.55,0.609,0.646,0.457,0.661,62.11,1,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2026,Kharif,Maize,23.0225,72.5714,Loamy Sand,Medium,146.86,33.45,59.44,64.25,0.624,0.102,0.42,0.744,78.11,0,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2026,Kharif,Cotton,23.0225,72.5714,Loamy Sand,Medium,102.89,31.48,63.11,51.49,0.72,0.122,0.532,0.808,85.55,0,Cotton,1
Ahmedabad,Gujarat,Semi Arid West,2026,Kharif,Soybean,23.0225,72.5714,Loamy Sand,Medium,135.94,30.75,56.73,44.32,0.681,0.335,0.42,0.673,68.62,0,Cotton,0
Ahmedabad,Gujarat,Semi Arid West,2026,Rabi,Wheat,23.0225,72.5714,Loamy Sand,Medium,65.57,26.62,51.11,29.19,0.608,0.528,0.494,0.669,69.84,1,Chickpea,0
Ahmedabad,Gujarat,Semi Arid West,2026,Rabi,Mustard,23.0225,72.5714,Loamy Sand,Medium,50.49,22.87,38.68,31.35,0.751,0.307,0.305,0.822,83.75,1,Chickpea,0
Ahmedabad,Gujarat,Semi Arid West,2026,Rabi,Chickpea,23.0225,72.5714,Loamy Sand,Medium,69.22,23.1,37.83,36.34,0.727,0.088,0.36,0.875,94.81,1,Chickpea,1
Ahmedabad,Gujarat,Semi Arid West,2026,Zaid,Groundnut,23.0225,72.5714,Loamy Sand,Medium,53.52,36.38,31.11,42.06,0.707,0.313,0.321,0.825,75.73,1,Millet,0
Ahmedabad,Gujarat,Semi Arid West,2026,Zaid,Millet,23.0225,72.5714,Loamy Sand,Medium,72.35,30.04,43.01,22.04,0.716,0.302,0.398,0.829,85.21,0,Millet,1
Surat,Gujarat,Coastal Delta,2018,Kharif,Rice,21.1702,72.8311,Black,Medium,183.08,34.89,87.83,59.63,0.698,0.38,0.498,0.72,74.77,0,Cotton,0
Surat,Gujarat,Coastal Delta,2018,Kharif,Maize,21.1702,72.8311,Black,Medium,167.44,32.47,85.58,50.36,0.676,0.241,0.527,0.624,71.29,0,Cotton,0
Surat,Gujarat,Coastal Delta,2018,Kharif,Cotton,21.1702,72.8311,Black,Medium,180.34,33.32,72.11,49.84,0.695,0.134,0.457,0.729,76.29,0,Cotton,1
Surat,Gujarat,Coastal Delta,2018,Kharif,Soybean,21.1702,72.8311,Black,Medium,200.17,30.87,90.98,46.41,0.617,0.374,0.462,0.708,79.81,0,Cotton,0
Surat,Gujarat,Coastal Delta,2018,Rabi,Wheat,21.1702,72.8311,Black,Medium,123.43,21.14,69.5,42.87,0.718,0.266,0.464,0.813,76.18,0,Chickpea,0
Surat,Gujarat,Coastal Delta,2018,Rabi,Mustard,21.1702,72.8311,Black,Medium,102.3,24.33,56.93,36.37,0.761,0.206,0.361,0.799,75.11,1,Chickpea,0
Surat,Gujarat,Coastal Delta,2018,Rabi,Chickpea,21.1702,72.8311,Black,Medium,89.74,20.99,69.56,36.9,0.758,0.117,0.366,0.914,85.49,0,Chickpea,1
Surat,Gujarat,Coastal Delta,2018,Zaid,Groundnut,21.1702,72.8311,Black,Medium,107.52,30.9,66.88,24.0,0.664,0.443,0.53,0.716,62.98,0,Groundnut,1
Surat,Gujarat,Coastal Delta,2018,Zaid,Millet,21.1702,72.8311,Black,Medium,92.06,35.0,69.49,18.57,0.618,0.345,0.552,0.655,68.56,1,Groundnut,0
Surat,Gujarat,Coastal Delta,2019,Kharif,Rice,21.1702,72.8311,Black,Medium,176.25,26.43,85.62,65.89,0.714,0.297,0.561,0.893,94.23,0,Rice,1
Surat,Gujarat,Coastal Delta,2019,Kharif,Maize,21.1702,72.8311,Black,Medium,164.12,28.73,88.91,41.71,0.713,0.36,0.545,0.73,72.18,0,Rice,0
Surat,Gujarat,Coastal Delta,2019,Kharif,Cotton,21.1702,72.8311,Black,Medium,199.74,33.06,82.19,53.33,0.675,0.108,0.542,0.758,79.52,0,Rice,0
Surat,Gujarat,Coastal Delta,2019,Kharif,Soybean,21.1702,72.8311,Black,Medium,181.08,35.9,88.28,56.42,0.647,0.201,0.577,0.685,68.41,0,Rice,0
Surat,Gujarat,Coastal Delta,2019,Rabi,Wheat,21.1702,72.8311,Black,Medium,121.49,23.9,67.95,39.35,0.66,0.25,0.449,0.738,74.67,1,Chickpea,0
Surat,Gujarat,Coastal Delta,2019,Rabi,Mustard,21.1702,72.8311,Black,Medium,86.25,27.53,58.28,44.8,0.667,0.102,0.425,0.771,82.26,0,Chickpea,0
Surat,Gujarat,Coastal Delta,2019,Rabi,Chickpea,21.1702,72.8311,Black,Medium,113.4,25.62,61.12,28.19,0.727,0.221,0.483,0.826,81.18,0,Chickpea,1
Surat,Gujarat,Coastal Delta,2019,Zaid,Groundnut,21.1702,72.8311,Black,Medium,91.32,31.12,55.1,19.95,0.712,0.432,0.418,0.826,80.88,0,Groundnut,1
Surat,Gujarat,Coastal Delta,2019,Zaid,Millet,21.1702,72.8311,Black,Medium,136.58,31.39,48.07,46.06,0.7,0.086,0.414,0.697,70.85,1,Groundnut,0
Surat,Gujarat,Coastal Delta,2020,Kharif,Rice,21.1702,72.8311,Black,Medium,169.43,31.04,86.63,54.23,0.729,0.433,0.457,0.858,73.56,1,Rice,1
Surat,Gujarat,Coastal Delta,2020,Kharif,Maize,21.1702,72.8311,Black,Medium,193.05,29.96,70.51,54.03,0.669,0.162,0.38,0.787,78.6,1,Rice,0
Surat,Gujarat,Coastal Delta,2020,Kharif,Cotton,21.1702,72.8311,Black,Medium,174.91,27.86,77.35,56.37,0.687,0.136,0.46,0.818,84.39,0,Rice,0
Surat,Gujarat,Coastal Delta,2020,Kharif,Soybean,21.1702,72.8311,Black,Medium,174.67,31.84,92.0,51.82,0.707,0.261,0.511,0.749,74.93,1,Rice,0
Surat,Gujarat,Coastal Delta,2020,Rabi,Wheat,21.1702,72.8311,Black,Medium,130.54,25.78,67.88,37.15,0.642,0.284,0.501,0.686,72.45,0,Chickpea,0
Surat,Gujarat,Coastal Delta,2020,Rabi,Mustard,21.1702,72.8311,Black,Medium,133.27,21.51,62.01,46.48,0.678,0.074,0.413,0.8,80.34,0,Chickpea,0
Surat,Gujarat,Coastal Delta,2020,Rabi,Chickpea,21.1702,72.8311,Black,Medium,70.03,25.19,69.89,47.28,0.761,0.137,0.427,0.946,84.19,0,Chickpea,1
Surat,Gujarat,Coastal Delta,2020,Zaid,Groundnut,21.1702,72.8311,Black,Medium,89.01,31.2,57.08,35.3,0.812,0.255,0.478,0.86,75.97,0,Groundnut,1
Surat,Gujarat,Coastal Delta,2020,Zaid,Millet,21.1702,72.8311,Black,Medium,101.85,37.21,57.39,21.54,0.623,0.288,0.475,0.62,62.24,1,Groundnut,0
Surat,Gujarat,Coastal Delta,2021,Kharif,Rice,21.1702,72.8311,Black,Medium,182.09,27.85,92.0,67.09,0.785,0.247,0.483,0.894,85.27,0,Rice,1
Surat,Gujarat,Coastal Delta,2021,Kharif,Maize,21.1702,72.8311,Black,Medium,188.7,31.73,72.33,54.73,0.624,0.135,0.527,0.663,72.06,1,Rice,0
Surat,Gujarat,Coastal Delta,2021,Kharif,Cotton,21.1702,72.8311,Black,Medium,152.47,30.98,85.38,59.85,0.763,0.172,0.472,0.876,86.05,0,Rice,0
Surat,Gujarat,Coastal Delta,2021,Kharif,Soybean,21.1702,72.8311,Black,Medium,169.88,32.3,84.82,49.58,0.649,0.235,0.545,0.716,69.69,0,Rice,0
Surat,Gujarat,Coastal Delta,2021,Rabi,Wheat,21.1702,72.8311,Black,Medium,89.18,21.51,62.25,29.44,0.693,0.393,0.414,0.883,75.47,0,Wheat,1
Surat,Gujarat,Coastal Delta,2021,Rabi,Mustard,21.1702,72.8311,Black,Medium,103.04,24.93,48.42,41.37,0.682,0.157,0.376,0.79,88.51,0,Wheat,0
Surat,Gujarat,Coastal Delta,2021,Rabi,Chickpea,21.1702,72.8311,Black,Medium,127.48,24.4,65.08,32.29,0.668,0.255,0.508,0.819,80.38,0,Wheat,0
Surat,Gujarat,Coastal Delta,2021,Zaid,Groundnut,21.1702,72.8311,Black,Medium,88.85,32.28,53.81,36.16,0.784,0.235,0.452,0.867,86.89,0,Groundnut,1
Surat,Gujarat,Coastal Delta,2021,Zaid,Millet,21.1702,72.8311,Black,Medium,108.48,33.82,62.12,32.48,0.675,0.099,0.438,0.796,80.7,1,Groundnut,0
Surat,Gujarat,Coastal Delta,2022,Kharif,Rice,21.1702,72.8311,Black,Medium,196.1,31.19,81.33,47.36,0.709,0.593,0.483,0.814,77.44,0,Rice,1
Surat,Gujarat,Coastal Delta,2022,Kharif,Maize,21.1702,72.8311,Black,Medium,197.93,33.07,76.93,73.25,0.629,0.111,0.542,0.667,64.38,1,Rice,0
Surat,Gujarat,Coastal Delta,2022,Kharif,Cotton,21.1702,72.8311,Black,Medium,170.99,26.38,84.33,48.93,0.698,0.189,0.488,0.764,83.35,1,Rice,0
